"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.qny1","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID_new"
"3",1719927155149,"02/07/2024 13:32:35",1719930755149,1,"02/07/2024 15:32:35",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",5332.00000009537,5317.5,5332.00000009537,5332.00000009537,5317.5,5332.00000009537,1,5332.00000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO50909"
"4",1719927160676,"02/07/2024 13:32:40",1719930760676,1,"02/07/2024 15:32:40",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",5541.6,5534.7,5541.6,5541.6,5534.7,5541.6,1,5541.6,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO50909"
"5",1719927168776,"02/07/2024 13:32:48",1719930768776,1,"02/07/2024 15:32:48",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8106.70000019074,8101.5,8106.70000019074,8106.70000019074,8101.5,8106.70000019074,1,8106.70000019074,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO50909"
"6",1719927175270,"02/07/2024 13:32:55",1719930775270,1,"02/07/2024 15:32:55",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",6499.20000019074,6485.1,6499.20000019074,6499.20000019074,6485.1,6499.20000019074,1,6499.20000019074,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO50909"
"7",1719927182083,"02/07/2024 13:33:02",1719930782083,1,"02/07/2024 15:33:02",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",6826.5000002861,6818.9,6826.5000002861,6826.5000002861,6818.9,6826.5000002861,1,6826.5000002861,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO50909"
"8",1719927185134,"02/07/2024 13:33:05",1719930785134,1,"02/07/2024 15:33:05",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3058.6000002861,3050.7,3058.6000002861,3058.6000002861,3050.7,3058.6000002861,1,3058.6000002861,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO50909"
"9",1719927187804,"02/07/2024 13:33:07",1719930787804,1,"02/07/2024 15:33:07",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2678.60000009536,2667.39999999999,2678.60000009536,2678.60000009536,2667.39999999999,2678.60000009536,1,2678.60000009536,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO50909"
"10",1719927187821,"02/07/2024 13:33:07",1719930787821,1,"02/07/2024 15:33:07",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO50909"
"1",1719848492860,"01/07/2024 15:41:32",1719852092860,1,"01/07/2024 17:41:32",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO15998"
"2",1719848497190,"01/07/2024 15:41:37",1719852097190,1,"01/07/2024 17:41:37",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4255.8,4253,4255.8,4255.8,4253,4255.8,1,4255.8,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO15998"
"3",1719848499833,"01/07/2024 15:41:39",1719852099833,1,"01/07/2024 17:41:39",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2651.30000000009,2649,2651.30000000009,2651.30000000009,2649,2651.30000000009,1,2651.30000000009,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO15998"
"4",1719848513390,"01/07/2024 15:41:53",1719852113390,1,"01/07/2024 17:41:53",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",13559.0000000003,13556.7,13559.0000000003,13559.0000000003,13556.7,13559.0000000003,1,13559.0000000003,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO15998"
"5",1719848546696,"01/07/2024 15:42:26",1719852146696,1,"01/07/2024 17:42:26",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",33306.7,33303.9,33306.7,33306.7,33303.9,33306.7,1,33306.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO15998"
"6",1719848560478,"01/07/2024 15:42:40",1719852160478,1,"01/07/2024 17:42:40",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",13786.8000000002,13784.6,13786.8000000002,13786.8000000002,13784.6,13786.8000000002,1,13786.8000000002,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO15998"
"7",1719848566284,"01/07/2024 15:42:46",1719852166284,1,"01/07/2024 17:42:46",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5807.3,5804.3,5807.3,5807.3,5804.3,5807.3,1,5807.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO15998"
"8",1719848571875,"01/07/2024 15:42:51",1719852171875,1,"01/07/2024 17:42:51",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5594.7,5592.59999999999,5594.7,5594.7,5592.59999999999,5594.7,1,5594.7,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO15998"
"9",1719848574678,"01/07/2024 15:42:54",1719852174678,1,"01/07/2024 17:42:54",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2805.50000000038,2804.8,2805.50000000038,2805.50000000038,2804.8,2805.50000000038,1,2805.50000000038,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO15998"
"10",1719848574680,"01/07/2024 15:42:54",1719852174680,1,"01/07/2024 17:42:54",177048,9,"task-xk4o",NA,38655634,11345091,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO15998"
"1",1719416376681,"26/06/2024 15:39:36",1719419976681,1,"26/06/2024 17:39:36",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO81666"
"2",1719416437768,"26/06/2024 15:40:37",1719420037768,1,"26/06/2024 17:40:37",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",60989.1999999762,60983.7,60989.1999999762,60989.1999999762,60983.7,60989.1999999762,1,60989.1999999762,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO81666"
"3",1719416446010,"26/06/2024 15:40:46",1719420046010,1,"26/06/2024 17:40:46",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",8246.89999995231,8240.1,8246.89999995231,8246.89999995231,8240.1,8246.89999995231,1,8246.89999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO81666"
"4",1719416453443,"26/06/2024 15:40:53",1719420053443,1,"26/06/2024 17:40:53",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",7440.69999992847,7439.39999999999,7440.69999992847,7440.69999992847,7439.39999999999,7440.69999992847,1,7440.69999992847,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO81666"
"5",1719416462276,"26/06/2024 15:41:02",1719420062276,1,"26/06/2024 17:41:02",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8833.29999992848,8824,8833.29999992848,8833.29999992848,8824,8833.29999992848,1,8833.29999992848,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO81666"
"6",1719416466368,"26/06/2024 15:41:06",1719420066368,1,"26/06/2024 17:41:06",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",4101.39999995232,4086.70000000001,4101.39999995232,4101.39999995232,4086.70000000001,4101.39999995232,1,4101.39999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO81666"
"7",1719416471234,"26/06/2024 15:41:11",1719420071234,1,"26/06/2024 17:41:11",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4880.69999995231,4870.7,4880.69999995231,4880.69999995231,4870.7,4880.69999995231,1,4880.69999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO81666"
"8",1719416475293,"26/06/2024 15:41:15",1719420075293,1,"26/06/2024 17:41:15",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4069.59999999999,4053.39999999999,4069.59999999999,4069.59999999999,4053.39999999999,4069.59999999999,1,4069.59999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO81666"
"9",1719416478133,"26/06/2024 15:41:18",1719420078133,1,"26/06/2024 17:41:18",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2856.3,2852.3,2856.3,2856.3,2852.3,2856.3,1,2856.3,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO81666"
"10",1719416478138,"26/06/2024 15:41:18",1719420078138,1,"26/06/2024 17:41:18",177048,9,"task-xk4o",NA,38523573,11319143,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","2560x1440","2560x1271",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO81666"
"1",1719397717310,"26/06/2024 10:28:37",1719401317310,1,"26/06/2024 12:28:37",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO65569"
"2",1719397737296,"26/06/2024 10:28:57",1719401337296,1,"26/06/2024 12:28:57",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",19848.9000000022,19834,19848.9000000022,19848.9000000022,19834,19848.9000000022,1,19848.9000000022,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO65569"
"3",1719397740182,"26/06/2024 10:29:00",1719401340182,1,"26/06/2024 12:29:00",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2898.4,2882.4,2898.4,2898.4,2882.4,2898.4,1,2898.4,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO65569"
"4",1719397748675,"26/06/2024 10:29:08",1719401348675,1,"26/06/2024 12:29:08",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8511.50000000223,8500.8,8511.50000000223,8511.50000000223,8500.8,8511.50000000223,1,8511.50000000223,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO65569"
"5",1719397755117,"26/06/2024 10:29:15",1719401355117,1,"26/06/2024 12:29:15",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",6453.10000000074,6448.9,6453.10000000074,6453.10000000074,6448.9,6453.10000000074,1,6453.10000000074,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO65569"
"6",1719397760400,"26/06/2024 10:29:20",1719401360400,1,"26/06/2024 12:29:20",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5287.9,5283.5,5287.9,5287.9,5283.5,5287.9,1,5287.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO65569"
"7",1719397765611,"26/06/2024 10:29:25",1719401365611,1,"26/06/2024 12:29:25",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5215.9,5200.7,5215.9,5215.9,5200.7,5215.9,1,5215.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO65569"
"8",1719397768550,"26/06/2024 10:29:28",1719401368550,1,"26/06/2024 12:29:28",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2954.40000000298,2949.1,2954.40000000298,2954.40000000298,2949.1,2954.40000000298,1,2954.40000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO65569"
"9",1719397772271,"26/06/2024 10:29:32",1719401372271,1,"26/06/2024 12:29:32",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3726.1,3716.6,3726.1,3726.1,3716.6,3726.1,1,3726.1,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO65569"
"10",1719397772275,"26/06/2024 10:29:32",1719401372275,1,"26/06/2024 12:29:32",177048,9,"task-xk4o",NA,38507138,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO65569"
